,Descripción,Unidad,Precio,$,Tipo
2586,"CAJA DE PASO RECTANGULAR SOBREPUESTA 4X2"" EPEM",PZA,2.46,$,CAJA DE PASE
2587,CAJA DE PASO SIN CONOS 80X80X40 TKL,PZA,8.39,$,CAJA DE PASE
2608,ACCESORIO DERIVACIÓN EN T 60X40 MM SCHNEIDER-ELECTRIC,PZA,11.78,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2609,"ACCESORIO DE DERIVACIÓN EN T BLANCO 20X12MM SCHNEIDER-
ELECTRIC",PZA,1.44,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2610,"ACCESORIO DE DERIVACIÓN EN T BLANCO 40X25MM SCHNEIDER-
ELECTRIC",PZA,4.66,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2611,ACCESORIO DERIVACIÓN EN T 13X7 MM DEXSON,PZA,1.27,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2612,ACCESORIO DERIVACIÓN EN T 25X25 MM SCHNEIDER-ELECTRIC,PZA,2.03,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2613,ACCESORIO DERIVACIÓN EN T 32X12 MM SCHNEIDER-ELECTRIC,PZA,1.86,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2614,ACCESORIO TAPA FINAL BLANCO 13X7 MM SCHNEIDER-ELECTRIC,PZA,0.85,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2615,ACCESORIO TAPA FINAL BLANCO 20X12MM SCHNEIDER-ELECTRIC,PZA,1.44,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2616,ACCESORIO TAPA FINAL BLANCO 25X25MM SCHNEIDER-ELECTRIC,PZA,0.42,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2617,ACCESORIO TAPA FINAL BLANCO 32X12 MM DEXSON,PZA,1.86,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2618,ACCESORIO TAPA FINAL BLANCO 40X25MM SCHNEIDER-ELECTRIC,PZA,2.97,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2619,ACCESORIO TAPA FINAL BLANCO 60X40 MM DEXSON,PZA,6.36,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2620,ACCESORIO UNIÓN 20X12 MM SCHNEIDER-ELECTRIC,PZA,1.86,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2621,ACCESORIO UNIÓN 25X25 MM DEXSON,PZA,2.03,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2622,ACCESORIO UNIÓN 40X25MM SCHNEIDER-ELECTRIC,PZA,2.97,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2623,ACCESORIO UNIÓN 60X40MM DEXSON,PZA,6.36,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2624,ACCESORIO UNIÓN BLANCO 13X7MM SCHNEIDER-ELECTRIC,PZA,1.27,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2625,ACCESORIO UNIÓN BLANCO 20X12MM SCHNEIDER-ELECTRIC,PZA,1.44,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2626,ANGULO EXTERNO BLANCO 13X7MM SCHNEIDER-ELECTRIC,PZA,1.27,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2627,ANGULO EXTERNO BLANCO 20X12MM SCHNEIDER-ELECTRIC,PZA,1.36,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2628,ANGULO EXTERNO BLANCO 25X25MM DEXSON,PZA,2.12,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2629,ANGULO EXTERNO BLANCO 32X12MM SCHNEIDER-ELECTRIC,PZA,1.86,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2630,ANGULO EXTERNO BLANCO 40X25MM SCHNEIDER-ELECTRIC,PZA,3.81,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2631,ANGULO EXTERNO BLANCO 60X40MM SCHNEIDER-ELECTRIC,PZA,8.14,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2632,ANGULO INTERNO BLANCO 13X7MM SCHNEIDER-ELECTRIC,PZA,1.27,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2633,ANGULO INTERNO BLANCO 20X12MM SCHNEIDER-ELECTRIC,PZA,1.36,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2634,ANGULO INTERNO BLANCO 25X25MM DEXSON,PZA,2.12,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2635,ANGULO INTERNO BLANCO 32X12MM SCHNEIDER-ELECTRIC,PZA,1.86,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2636,ANGULO INTERNO BLANCO 40X25MM SCHNEIDER-ELECTRIC,PZA,3.81,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2637,ANGULO INTERNO BLANCO 60X40MM SCHNEIDER-ELECTRIC,PZA,8.14,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2638,ANGULO PLANO BLANCO 13X7MM SCHNEIDER-ELECTRIC,PZA,1.27,$,ACCESORIOS PARA CANALETA ELÉCTRICA
2639,ANGULO PLANO BLANCO 20X12MM SCHNEIDER-ELECTRIC,PZA,1.36,$,ACCESORIOS PARA CANALETA ELÉCTRICA
